dataset,actual_label,prediction,raw_attack_probability,calibrated_attack_probability,confidence,drift_detected,routing_decision
EMERGING,DNS_SPOOFING,BENIGN,0.3001005185108725,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.009874070763862899,0.12846347607052896,0.871536523929471,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.0693456046519635,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.053882901277418495,0.45660377358490567,0.5433962264150943,False,RAG
EMERGING,DNS_SPOOFING,BENIGN,0.44762337060264107,0.9487179487179487,0.9487179487179487,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.04292916496163955,0.4134078212290503,0.5865921787709497,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.009860452013329872,0.12846347607052896,0.871536523929471,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.14224802642874956,0.6754966887417219,0.6754966887417219,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.023578914295177573,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,BENIGN,0.30920746292302903,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.022915193069536616,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.01242775093680762,0.1989389920424403,0.8010610079575597,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9701867929492239,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.09387174229901936,0.5821917808219178,0.5821917808219178,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.2530046583174479,0.7,0.7,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.13557582154920345,0.6521739130434783,0.6521739130434783,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.3241017077028928,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.012015134442521233,0.1989389920424403,0.8010610079575597,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.012642762053440946,0.1989389920424403,0.8010610079575597,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.011421755828904341,0.15714285714285714,0.8428571428571429,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.2993208925613418,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.7341392667633846,0.9735849056603774,0.9735849056603774,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.8913031218444435,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9316692659085605,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.97,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.027283113423237,0.34513274336283184,0.6548672566371682,False,RAG
EMERGING,DNS_SPOOFING,BENIGN,0.02124472651239289,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.007815479976169609,0.09900990099009901,0.900990099009901,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9611340938174691,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.20060229193081708,0.6881188118811881,0.6881188118811881,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.024921910887802677,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9504127450720921,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.036915036993986676,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.033350318809319685,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.02274884835692546,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.013170231119904794,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.011117284477641003,0.15714285714285714,0.8428571428571429,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9160521842597313,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.01588635208075763,0.24242424242424243,0.7575757575757576,False,LOCAL
EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.021672786435728723,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.022311302344240783,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9413077604090765,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.04175367212352668,0.4134078212290503,0.5865921787709497,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.019605939194433805,0.2755102040816326,0.7244897959183674,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.01842599627416176,0.2607260726072607,0.7392739273927393,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,0.99,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.02051336829630503,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.931327554063257,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.06914490270551985,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,DNS_SPOOFING,BENIGN,0.33922580484021153,0.8547009046035393,0.8547009046035393,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.04230188902128461,0.4134078212290503,0.5865921787709497,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9335372012398497,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.02077754419193245,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.0247947928026305,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.970410200136257,1.0,1.0,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.019151216597102148,0.2755102040816326,0.7244897959183674,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.87,0.9910714285714286,0.9910714285714286,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.014204064951784596,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.023253062802662754,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9508250052577227,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9601867929492239,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.013326762606272309,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.03205644251516299,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.08577204709409891,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.08336923611282897,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9115294117647059,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.512514377463113,0.9521276595744681,0.9521276595744681,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.39729194417586533,0.8586956521739131,0.8586956521739131,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.003286503692691666,0.04019607843137255,0.9598039215686275,False,LOCAL
EMERGING,VULNERABILITYSCAN,ATTACK,0.8117060541779838,0.9735849056603774,0.9735849056603774,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.4875353336272791,0.9521276595744681,0.9521276595744681,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.0176484053038369,0.2607260726072607,0.7392739273927393,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9314077579853105,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.27534040009806277,0.7777777777777778,0.7777777777777778,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.014788834367974046,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.02080512831631375,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.006798520595480172,0.0785276073619632,0.9214723926380368,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9506599072248954,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.2283225666379249,0.6881188118811881,0.6881188118811881,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.06876593709666987,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.02800334288081971,0.34513274336283184,0.6548672566371682,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.6906115271457929,0.9735849056603774,0.9735849056603774,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.054808207740133154,0.45660377358490567,0.5433962264150943,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9506599072248954,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.07337646260204314,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,0.99,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.013450426997085494,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.07380775209936441,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.05935803708460454,0.45660377358490567,0.5433962264150943,False,RAG
EMERGING,DNS_SPOOFING,BENIGN,0.03181910824995299,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.02171970945471259,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.0148299323697367,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.0036714023641317723,0.04019607843137255,0.9598039215686275,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.97,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.33628698124081374,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.1646577636675085,0.6754966887417219,0.6754966887417219,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.017903206898869838,0.2607260726072607,0.7392739273927393,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.09972376511408239,0.5821917808219178,0.5821917808219178,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.98,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.009686691861754602,0.12846347607052896,0.871536523929471,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.24866244898225984,0.7,0.7,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.2501453539998619,0.7,0.7,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9702241066020594,1.0,1.0,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.015471524075912695,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.05168004411973483,0.45660377358490567,0.5433962264150943,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.0009245314550105344,0.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.03158550372527091,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.011481911810424466,0.15714285714285714,0.8428571428571429,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.4369532393667086,0.9487179487179487,0.9487179487179487,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.03624302333972497,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.18105837654755064,0.6881188118811881,0.6881188118811881,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.1425612879049408,0.6754966887417219,0.6754966887417219,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9052726838601163,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.3557662175755981,0.8586956521739131,0.8586956521739131,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.07722131155688797,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.08574236952940552,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.020010275718715893,0.2755102040816326,0.7244897959183674,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9028727232445972,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.004641801211103264,0.05714285714285714,0.9428571428571428,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.4765169435653356,0.9521276595744681,0.9521276595744681,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.011718187025027143,0.16666666666666666,0.8333333333333334,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.11453609423683377,0.5821917808219178,0.5821917808219178,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.29052570477432377,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.03731117634099672,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.5631156341317549,0.9586776859504132,0.9586776859504132,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.002676945224489033,0.0,1.0,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.02896704464275367,0.34513274336283184,0.6548672566371682,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.02249859604990748,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.10282323505752254,0.5821917808219178,0.5821917808219178,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9428338417450999,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.01891517148601343,0.2755102040816326,0.7244897959183674,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.025223802983925188,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9472243306614871,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.039356294177083,0.4134078212290503,0.5865921787709497,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.02141539786855766,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.86,0.9910714285714286,0.9910714285714286,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.023357667179729723,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.0010278966319491175,0.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.93,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.027786008944982163,0.34513274336283184,0.6548672566371682,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.17517809977050702,0.6881188118811881,0.6881188118811881,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.01631743502386527,0.24242424242424243,0.7575757575757576,False,LOCAL
EMERGING,VULNERABILITYSCAN,ATTACK,0.99,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.04502966337216879,0.4134078212290503,0.5865921787709497,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.16430172724723988,0.6754966887417219,0.6754966887417219,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.02552976450063933,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.01054036141759072,0.12846347607052896,0.871536523929471,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.02695799010656677,0.34513274336283184,0.6548672566371682,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.21643774536123156,0.6881188118811881,0.6881188118811881,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.010276168503997976,0.12846347607052896,0.871536523929471,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.026698473460500645,0.34513274336283184,0.6548672566371682,False,RAG
EMERGING,DNS_SPOOFING,BENIGN,0.05847348871723572,0.45660377358490567,0.5433962264150943,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.08082275724355911,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,VULNERABILITYSCAN,ATTACK,0.7499007981749622,0.9735849056603774,0.9735849056603774,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.5835723889441486,0.9586776859504132,0.9586776859504132,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.10464022627123423,0.5821917808219178,0.5821917808219178,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.6531380964870279,0.9724770642201835,0.9724770642201835,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9503460706560923,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.034822490032185724,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,0.99,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.02507461758760381,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.516316121934582,0.9521276595744681,0.9521276595744681,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.31963104869412506,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.02622552818134304,0.3333333333333333,0.6666666666666667,False,RAG
EMERGING,DNS_SPOOFING,BENIGN,0.03313585248298764,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.02622018489922406,0.3333333333333333,0.6666666666666667,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.02539343018343043,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.01168044764402617,0.16666666666666666,0.8333333333333334,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.022320318397436277,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.10960860808189725,0.5821917808219178,0.5821917808219178,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.012356228218067051,0.1989389920424403,0.8010610079575597,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,0.99,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.1311033521969497,0.6282051282051282,0.6282051282051282,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.5334271501150207,0.9521276595744681,0.9521276595744681,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.51,0.9521276595744681,0.9521276595744681,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.008635377976395983,0.09900990099009901,0.900990099009901,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.028487477677131837,0.34513274336283184,0.6548672566371682,False,RAG
EMERGING,DNS_SPOOFING,BENIGN,0.012340025532585636,0.1989389920424403,0.8010610079575597,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.024012504268983173,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.028279528277396167,0.34513274336283184,0.6548672566371682,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9501867929492239,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.8122040504115976,0.9910714285714286,0.9910714285714286,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.014684771701327447,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.02298082195770431,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.012987264253703007,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.014819157709736772,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.021905558311322605,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.014686326630276976,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.011638185823727686,0.16666666666666666,0.8333333333333334,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.01097252392043463,0.15714285714285714,0.8428571428571429,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.0005468321729597018,0.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.010446395548817171,0.12846347607052896,0.871536523929471,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.024110771825416388,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.04833753696166645,0.45660377358490567,0.5433962264150943,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.036970301921191946,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.07738125090405452,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.900784092842633,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.06476764088056443,0.45660377358490567,0.5433962264150943,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.01011752433223877,0.12846347607052896,0.871536523929471,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.010450025438682405,0.12846347607052896,0.871536523929471,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.21338384431868412,0.6881188118811881,0.6881188118811881,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.020343310383330825,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.8597037011617843,0.9910714285714286,0.9910714285714286,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.880985513331807,0.9910714285714286,0.9910714285714286,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.4642837920993243,0.9521276595744681,0.9521276595744681,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9310615881991663,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.008329865007673772,0.09900990099009901,0.900990099009901,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.97109063023289,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.03724142362018657,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9975925925925925,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.950712833798015,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9437821108520452,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.05763651754942433,0.45660377358490567,0.5433962264150943,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.10344467762484838,0.5821917808219178,0.5821917808219178,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.030400477406598098,0.375,0.625,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.023018754407313522,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9217869268385015,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.07791888145107798,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9265430904865382,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.0011489726561458898,0.0,1.0,False,LOCAL
