sample_index,phase,actual_label,prediction,raw_attack_probability,calibrated_attack_probability,confidence,drift_detected,routing_decision,routing_reason,rag_invoked
16460,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16461,EMERGING,VULNERABILITYSCAN,BENIGN,0.1696184919823327,0.6754966887417219,0.6754966887417219,False,RAG,LOW_CONFIDENCE,True
16462,EMERGING,VULNERABILITYSCAN,BENIGN,0.008422844648074688,0.09900990099009901,0.900990099009901,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16463,EMERGING,VULNERABILITYSCAN,BENIGN,0.0709882659590016,0.5260663507109006,0.5260663507109006,False,RAG,LOW_CONFIDENCE,True
16464,EMERGING,VULNERABILITYSCAN,BENIGN,0.020947520803889886,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16465,EMERGING,VULNERABILITYSCAN,BENIGN,0.14667553398683592,0.6754966887417219,0.6754966887417219,False,RAG,LOW_CONFIDENCE,True
16466,EMERGING,DNS_SPOOFING,BENIGN,0.0061954449305727,0.0785276073619632,0.9214723926380368,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16467,EMERGING,VULNERABILITYSCAN,BENIGN,0.020313032236203912,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16468,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16469,EMERGING,DNS_SPOOFING,BENIGN,0.29932089256134176,0.8543689320388349,0.8543689320388349,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16470,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16471,EMERGING,DNS_SPOOFING,ATTACK,0.930410200136257,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16472,EMERGING,VULNERABILITYSCAN,BENIGN,0.3072907701314252,0.8543689320388349,0.8543689320388349,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16473,EMERGING,VULNERABILITYSCAN,BENIGN,0.032025388518045025,0.3888888888888889,0.6111111111111112,False,RAG,LOW_CONFIDENCE,True
16474,EMERGING,VULNERABILITYSCAN,BENIGN,0.019159582633345423,0.2755102040816326,0.7244897959183674,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16475,EMERGING,DNS_SPOOFING,ATTACK,0.9130607293059246,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16476,EMERGING,DNS_SPOOFING,BENIGN,0.00974958119217268,0.12846347607052896,0.871536523929471,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16477,EMERGING,DNS_SPOOFING,ATTACK,0.9909403973509933,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16478,EMERGING,DNS_SPOOFING,ATTACK,0.875482154274268,0.9910714285714286,0.9910714285714286,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16479,EMERGING,VULNERABILITYSCAN,BENIGN,0.016738910196714484,0.2607260726072607,0.7392739273927393,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16480,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16481,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16482,EMERGING,VULNERABILITYSCAN,BENIGN,0.164342529949688,0.6754966887417219,0.6754966887417219,False,RAG,LOW_CONFIDENCE,True
16483,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16484,EMERGING,DNS_SPOOFING,ATTACK,0.9605522370316709,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16485,EMERGING,DNS_SPOOFING,ATTACK,0.9348651984866376,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16486,EMERGING,DNS_SPOOFING,ATTACK,0.99,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16487,EMERGING,DNS_SPOOFING,BENIGN,0.15357687339787726,0.6754966887417219,0.6754966887417219,False,RAG,LOW_CONFIDENCE,True
16488,EMERGING,VULNERABILITYSCAN,BENIGN,0.054283559620565365,0.45660377358490567,0.5433962264150943,False,RAG,LOW_CONFIDENCE,True
16489,EMERGING,VULNERABILITYSCAN,BENIGN,0.2609918001461056,0.7,0.7,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16490,EMERGING,DNS_SPOOFING,BENIGN,0.4368676046161213,0.9487179487179487,0.9487179487179487,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16491,EMERGING,VULNERABILITYSCAN,BENIGN,0.07954790379783801,0.5260663507109006,0.5260663507109006,False,RAG,LOW_CONFIDENCE,True
16492,EMERGING,VULNERABILITYSCAN,BENIGN,0.12765251762599766,0.6282051282051282,0.6282051282051282,False,RAG,LOW_CONFIDENCE,True
16493,EMERGING,VULNERABILITYSCAN,BENIGN,0.016924916576007407,0.2607260726072607,0.7392739273927393,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16494,EMERGING,VULNERABILITYSCAN,BENIGN,0.22672576341493328,0.6881188118811881,0.6881188118811881,False,RAG,LOW_CONFIDENCE,True
16495,EMERGING,VULNERABILITYSCAN,BENIGN,0.014102097679924572,0.228310502283105,0.771689497716895,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16496,EMERGING,VULNERABILITYSCAN,BENIGN,0.012068858325443405,0.1989389920424403,0.8010610079575597,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16497,EMERGING,VULNERABILITYSCAN,BENIGN,0.026847010641957585,0.34513274336283184,0.6548672566371682,False,RAG,LOW_CONFIDENCE,True
16498,EMERGING,DNS_SPOOFING,BENIGN,0.020494513804978978,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16499,EMERGING,VULNERABILITYSCAN,BENIGN,0.07576876630301602,0.5260663507109006,0.5260663507109006,False,RAG,LOW_CONFIDENCE,True
16500,EMERGING,VULNERABILITYSCAN,BENIGN,0.20808588151444785,0.6881188118811881,0.6881188118811881,False,RAG,LOW_CONFIDENCE,True
16501,EMERGING,VULNERABILITYSCAN,BENIGN,0.05954487825509227,0.45660377358490567,0.5433962264150943,False,RAG,LOW_CONFIDENCE,True
16502,EMERGING,DNS_SPOOFING,BENIGN,0.00517332490506855,0.06788079470198675,0.9321192052980133,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16503,EMERGING,DNS_SPOOFING,ATTACK,0.801146732636588,0.9735849056603774,0.9735849056603774,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16504,EMERGING,DNS_SPOOFING,BENIGN,0.3793738720924768,0.8586956521739131,0.8586956521739131,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16505,EMERGING,DNS_SPOOFING,ATTACK,0.6360531144797225,0.9724770642201835,0.9724770642201835,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16506,EMERGING,DNS_SPOOFING,BENIGN,0.29175468100559565,0.8543689320388349,0.8543689320388349,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16507,EMERGING,DNS_SPOOFING,ATTACK,0.9699377465650896,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16508,EMERGING,VULNERABILITYSCAN,BENIGN,0.023753207411605956,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16509,EMERGING,DNS_SPOOFING,BENIGN,0.28927375876417766,0.8543689320388349,0.8543689320388349,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16510,EMERGING,VULNERABILITYSCAN,BENIGN,0.11781783660383015,0.6282051282051282,0.6282051282051282,False,RAG,LOW_CONFIDENCE,True
16511,EMERGING,VULNERABILITYSCAN,BENIGN,0.008665686346919652,0.09900990099009901,0.900990099009901,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16512,EMERGING,VULNERABILITYSCAN,BENIGN,0.174770335791785,0.6881188118811881,0.6881188118811881,False,RAG,LOW_CONFIDENCE,True
16513,EMERGING,VULNERABILITYSCAN,BENIGN,0.02708679718319004,0.34513274336283184,0.6548672566371682,False,RAG,LOW_CONFIDENCE,True
16514,EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16515,EMERGING,DNS_SPOOFING,BENIGN,0.45202745106884096,0.9487179487179487,0.9487179487179487,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16516,EMERGING,VULNERABILITYSCAN,BENIGN,0.023226170009750132,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16517,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16518,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16519,EMERGING,VULNERABILITYSCAN,BENIGN,0.03762903224764528,0.3888888888888889,0.6111111111111112,False,RAG,LOW_CONFIDENCE,True
16520,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16521,EMERGING,VULNERABILITYSCAN,BENIGN,0.0239379380722246,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16522,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16523,EMERGING,VULNERABILITYSCAN,BENIGN,0.010976372387629087,0.15714285714285714,0.8428571428571429,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16524,EMERGING,VULNERABILITYSCAN,BENIGN,0.020333631006684234,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16525,EMERGING,VULNERABILITYSCAN,BENIGN,0.23497782083125773,0.6881188118811881,0.6881188118811881,False,RAG,LOW_CONFIDENCE,True
16526,EMERGING,VULNERABILITYSCAN,BENIGN,0.027291707430487852,0.34513274336283184,0.6548672566371682,False,RAG,LOW_CONFIDENCE,True
16527,EMERGING,VULNERABILITYSCAN,BENIGN,0.02436321159385582,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16528,EMERGING,VULNERABILITYSCAN,BENIGN,0.06643782841567203,0.45660377358490567,0.5433962264150943,False,RAG,LOW_CONFIDENCE,True
16529,EMERGING,VULNERABILITYSCAN,BENIGN,0.028955380972215464,0.34513274336283184,0.6548672566371682,False,RAG,LOW_CONFIDENCE,True
16530,EMERGING,VULNERABILITYSCAN,BENIGN,0.010854371554688071,0.15714285714285714,0.8428571428571429,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16531,EMERGING,VULNERABILITYSCAN,BENIGN,0.022372514479679292,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16532,EMERGING,DNS_SPOOFING,BENIGN,0.36948060432253604,0.8586956521739131,0.8586956521739131,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16533,EMERGING,DNS_SPOOFING,BENIGN,0.00646371664528061,0.0785276073619632,0.9214723926380368,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16534,EMERGING,VULNERABILITYSCAN,BENIGN,0.0005227396010254774,0.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16535,EMERGING,DNS_SPOOFING,ATTACK,0.7475657819017947,0.9735849056603774,0.9735849056603774,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16536,EMERGING,VULNERABILITYSCAN,BENIGN,0.020569555172608278,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16537,EMERGING,DNS_SPOOFING,ATTACK,0.9442804208455345,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16538,EMERGING,DNS_SPOOFING,ATTACK,0.5756068700295254,0.9586776859504132,0.9586776859504132,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16539,EMERGING,VULNERABILITYSCAN,BENIGN,0.06415112298083986,0.45660377358490567,0.5433962264150943,False,RAG,LOW_CONFIDENCE,True
16540,EMERGING,VULNERABILITYSCAN,BENIGN,0.0802251447862976,0.5260663507109006,0.5260663507109006,False,RAG,LOW_CONFIDENCE,True
16541,EMERGING,VULNERABILITYSCAN,BENIGN,0.008529134531488458,0.09900990099009901,0.900990099009901,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16542,EMERGING,DNS_SPOOFING,ATTACK,0.9540900346287035,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16543,EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16544,EMERGING,VULNERABILITYSCAN,BENIGN,0.07924603665862137,0.5260663507109006,0.5260663507109006,False,RAG,LOW_CONFIDENCE,True
16545,EMERGING,VULNERABILITYSCAN,BENIGN,0.02709395959577312,0.34513274336283184,0.6548672566371682,False,RAG,LOW_CONFIDENCE,True
16546,EMERGING,VULNERABILITYSCAN,BENIGN,0.25311350701570506,0.7,0.7,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16547,EMERGING,VULNERABILITYSCAN,BENIGN,0.04251219665637331,0.4134078212290503,0.5865921787709497,False,RAG,LOW_CONFIDENCE,True
16548,EMERGING,VULNERABILITYSCAN,BENIGN,0.024517730289652966,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16549,EMERGING,VULNERABILITYSCAN,BENIGN,0.03761410473120559,0.3888888888888889,0.6111111111111112,False,RAG,LOW_CONFIDENCE,True
16550,EMERGING,VULNERABILITYSCAN,BENIGN,0.02090625630633143,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16551,EMERGING,VULNERABILITYSCAN,BENIGN,0.12438484525252087,0.6282051282051282,0.6282051282051282,False,RAG,LOW_CONFIDENCE,True
16552,EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16553,EMERGING,VULNERABILITYSCAN,BENIGN,0.038973691525249425,0.4134078212290503,0.5865921787709497,False,RAG,LOW_CONFIDENCE,True
16554,EMERGING,VULNERABILITYSCAN,BENIGN,0.030195767442427354,0.375,0.625,False,RAG,LOW_CONFIDENCE,True
16555,EMERGING,VULNERABILITYSCAN,BENIGN,0.16329237650236558,0.6754966887417219,0.6754966887417219,False,RAG,LOW_CONFIDENCE,True
16556,EMERGING,VULNERABILITYSCAN,BENIGN,0.023394175785013235,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16557,EMERGING,DNS_SPOOFING,ATTACK,0.9374001021944478,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16558,EMERGING,VULNERABILITYSCAN,BENIGN,0.036237932034158656,0.3888888888888889,0.6111111111111112,False,RAG,LOW_CONFIDENCE,True
16559,EMERGING,DNS_SPOOFING,ATTACK,0.97,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16560,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16561,EMERGING,VULNERABILITYSCAN,BENIGN,0.23406017883873984,0.6881188118811881,0.6881188118811881,False,RAG,LOW_CONFIDENCE,True
16562,EMERGING,VULNERABILITYSCAN,BENIGN,0.03351334286350139,0.3888888888888889,0.6111111111111112,False,RAG,LOW_CONFIDENCE,True
16563,EMERGING,DNS_SPOOFING,ATTACK,0.97,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16564,EMERGING,VULNERABILITYSCAN,BENIGN,0.013250906869896733,0.228310502283105,0.771689497716895,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16565,EMERGING,VULNERABILITYSCAN,BENIGN,0.009970299564207984,0.12846347607052896,0.871536523929471,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16566,EMERGING,VULNERABILITYSCAN,BENIGN,0.05031960711971792,0.45660377358490567,0.5433962264150943,False,RAG,LOW_CONFIDENCE,True
16567,EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16568,EMERGING,DNS_SPOOFING,ATTACK,0.9411999315525499,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16569,EMERGING,VULNERABILITYSCAN,ATTACK,0.6896121402000506,0.9735849056603774,0.9735849056603774,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16570,EMERGING,DNS_SPOOFING,BENIGN,0.29932089256134176,0.8543689320388349,0.8543689320388349,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16571,EMERGING,DNS_SPOOFING,BENIGN,0.011119335730208135,0.15714285714285714,0.8428571428571429,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16572,EMERGING,VULNERABILITYSCAN,BENIGN,0.48590061640126,0.9521276595744681,0.9521276595744681,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16573,EMERGING,DNS_SPOOFING,ATTACK,0.9319446597119204,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16574,EMERGING,DNS_SPOOFING,ATTACK,0.9306323734348966,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16575,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16576,EMERGING,VULNERABILITYSCAN,BENIGN,0.010864450769926337,0.15714285714285714,0.8428571428571429,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16577,EMERGING,DNS_SPOOFING,ATTACK,0.9515448439271477,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16578,EMERGING,VULNERABILITYSCAN,BENIGN,0.024819806408330803,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16579,EMERGING,VULNERABILITYSCAN,BENIGN,0.019997365828696607,0.2755102040816326,0.7244897959183674,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16580,EMERGING,VULNERABILITYSCAN,BENIGN,0.03297796033833788,0.3888888888888889,0.6111111111111112,False,RAG,LOW_CONFIDENCE,True
16581,EMERGING,VULNERABILITYSCAN,BENIGN,0.15519493641577115,0.6754966887417219,0.6754966887417219,False,RAG,LOW_CONFIDENCE,True
16582,EMERGING,VULNERABILITYSCAN,BENIGN,0.14945047723714053,0.6754966887417219,0.6754966887417219,False,RAG,LOW_CONFIDENCE,True
16583,EMERGING,VULNERABILITYSCAN,BENIGN,0.20832496508197637,0.6881188118811881,0.6881188118811881,False,RAG,LOW_CONFIDENCE,True
16584,EMERGING,DNS_SPOOFING,ATTACK,0.892977042761805,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16585,EMERGING,VULNERABILITYSCAN,BENIGN,0.022768167886119982,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16586,EMERGING,VULNERABILITYSCAN,BENIGN,0.027659652039461625,0.34513274336283184,0.6548672566371682,False,RAG,LOW_CONFIDENCE,True
16587,EMERGING,VULNERABILITYSCAN,BENIGN,0.010185789898864438,0.12846347607052896,0.871536523929471,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16588,EMERGING,DNS_SPOOFING,ATTACK,0.9602241066020594,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16589,EMERGING,VULNERABILITYSCAN,BENIGN,0.017072810442104656,0.2607260726072607,0.7392739273927393,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16590,EMERGING,VULNERABILITYSCAN,BENIGN,0.09951663670817465,0.5821917808219178,0.5821917808219178,False,RAG,LOW_CONFIDENCE,True
16591,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16592,EMERGING,VULNERABILITYSCAN,BENIGN,0.026047804308664553,0.3333333333333333,0.6666666666666667,False,RAG,LOW_CONFIDENCE,True
16593,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16594,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16595,EMERGING,DNS_SPOOFING,BENIGN,0.27943788228843625,0.8543689320388349,0.8543689320388349,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16596,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16597,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16598,EMERGING,VULNERABILITYSCAN,BENIGN,0.01324482621656669,0.228310502283105,0.771689497716895,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16599,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16600,EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16601,EMERGING,VULNERABILITYSCAN,BENIGN,0.0402814331054382,0.4134078212290503,0.5865921787709497,False,RAG,LOW_CONFIDENCE,True
16602,EMERGING,VULNERABILITYSCAN,BENIGN,0.2596862947445517,0.7,0.7,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16603,EMERGING,VULNERABILITYSCAN,BENIGN,0.02262939727495279,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16604,EMERGING,VULNERABILITYSCAN,BENIGN,0.018199957625129454,0.2607260726072607,0.7392739273927393,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16605,EMERGING,VULNERABILITYSCAN,BENIGN,0.05545402178070477,0.45660377358490567,0.5433962264150943,False,RAG,LOW_CONFIDENCE,True
16606,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16607,EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16608,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16609,EMERGING,DNS_SPOOFING,BENIGN,0.30089465883469674,0.8543689320388349,0.8543689320388349,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16610,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16611,EMERGING,VULNERABILITYSCAN,BENIGN,0.036368904549633554,0.3888888888888889,0.6111111111111112,False,RAG,LOW_CONFIDENCE,True
16612,EMERGING,VULNERABILITYSCAN,BENIGN,0.022504571904926295,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16613,EMERGING,VULNERABILITYSCAN,BENIGN,0.010337342971763192,0.12846347607052896,0.871536523929471,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16614,EMERGING,VULNERABILITYSCAN,BENIGN,0.010386729539660413,0.12846347607052896,0.871536523929471,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16615,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16616,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16617,EMERGING,VULNERABILITYSCAN,BENIGN,0.016215661677391878,0.24242424242424243,0.7575757575757576,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16618,EMERGING,DNS_SPOOFING,ATTACK,0.9113406344023085,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16619,EMERGING,DOS-HTTP_FLOOD,ATTACK,0.99,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16620,EMERGING,VULNERABILITYSCAN,BENIGN,0.23489042977006944,0.6881188118811881,0.6881188118811881,False,RAG,LOW_CONFIDENCE,True
16621,EMERGING,VULNERABILITYSCAN,BENIGN,0.013942052513751175,0.228310502283105,0.771689497716895,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16622,EMERGING,VULNERABILITYSCAN,BENIGN,0.011028647059145566,0.15714285714285714,0.8428571428571429,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16623,EMERGING,VULNERABILITYSCAN,BENIGN,0.020905535376275156,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
16624,EMERGING,VULNERABILITYSCAN,BENIGN,0.16555154762558552,0.6754966887417219,0.6754966887417219,False,RAG,LOW_CONFIDENCE,True
16625,EMERGING,VULNERABILITYSCAN,BENIGN,0.01059867190966628,0.12846347607052896,0.871536523929471,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16626,EMERGING,VULNERABILITYSCAN,BENIGN,0.06756469010641647,0.5260663507109006,0.5260663507109006,False,RAG,LOW_CONFIDENCE,True
16627,EMERGING,VULNERABILITYSCAN,BENIGN,0.032755410626391306,0.3888888888888889,0.6111111111111112,False,RAG,LOW_CONFIDENCE,True
16628,EMERGING,VULNERABILITYSCAN,BENIGN,0.05424769028504048,0.45660377358490567,0.5433962264150943,False,RAG,LOW_CONFIDENCE,True
16629,EMERGING,VULNERABILITYSCAN,BENIGN,0.0009682277054215483,0.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16630,EMERGING,VULNERABILITYSCAN,BENIGN,0.08379094558182851,0.5260663507109006,0.5260663507109006,False,RAG,LOW_CONFIDENCE,True
16631,EMERGING,VULNERABILITYSCAN,BENIGN,0.057971649765424065,0.45660377358490567,0.5433962264150943,False,RAG,LOW_CONFIDENCE,True
16632,EMERGING,VULNERABILITYSCAN,BENIGN,0.012408143274558837,0.1989389920424403,0.8010610079575597,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16633,EMERGING,VULNERABILITYSCAN,BENIGN,0.003665058071055611,0.04019607843137255,0.9598039215686275,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
16634,EMERGING,VULNERABILITYSCAN,BENIGN,0.009478707590505796,0.12846347607052896,0.871536523929471,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
