sample_index,phase,actual_label,prediction,raw_attack_probability,calibrated_attack_probability,confidence,drift_detected,routing_decision
16252,EMERGING,VULNERABILITYSCAN,BENIGN,0.009685094482527188,0.12846347607052896,0.871536523929471,False,LOCAL
16253,EMERGING,DNS_SPOOFING,BENIGN,0.025707261506973226,0.3333333333333333,0.6666666666666667,False,RAG
16254,EMERGING,VULNERABILITYSCAN,BENIGN,0.019379728982996763,0.2755102040816326,0.7244897959183674,False,LOCAL
16255,EMERGING,DNS_SPOOFING,ATTACK,0.94,0.9962406015037594,0.9962406015037594,False,LOCAL
16256,EMERGING,VULNERABILITYSCAN,BENIGN,0.0513490376526854,0.45660377358490567,0.5433962264150943,False,RAG
16257,EMERGING,VULNERABILITYSCAN,BENIGN,0.15627915794819677,0.6754966887417219,0.6754966887417219,False,RAG
16258,EMERGING,DNS_SPOOFING,BENIGN,0.0028791015021338608,0.012345679012345678,0.9876543209876543,False,LOCAL
16259,EMERGING,VULNERABILITYSCAN,BENIGN,0.03957439219380821,0.4134078212290503,0.5865921787709497,False,RAG
16260,EMERGING,DNS_SPOOFING,BENIGN,0.025553046984236945,0.32321428571428573,0.6767857142857143,False,RAG
16261,EMERGING,VULNERABILITYSCAN,BENIGN,0.09346452775549166,0.5821917808219178,0.5821917808219178,False,RAG
16262,EMERGING,VULNERABILITYSCAN,BENIGN,0.04117700526441472,0.4134078212290503,0.5865921787709497,False,RAG
16263,EMERGING,DNS_SPOOFING,BENIGN,0.014173763213847747,0.228310502283105,0.771689497716895,False,LOCAL
16264,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16265,EMERGING,VULNERABILITYSCAN,BENIGN,0.00979871636495787,0.12846347607052896,0.871536523929471,False,LOCAL
16266,EMERGING,VULNERABILITYSCAN,BENIGN,0.022220452277494283,0.32321428571428573,0.6767857142857143,False,RAG
16267,EMERGING,DNS_SPOOFING,ATTACK,0.917019674974911,0.9962406015037594,0.9962406015037594,False,LOCAL
16268,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16269,EMERGING,VULNERABILITYSCAN,BENIGN,0.025212587980757425,0.32321428571428573,0.6767857142857143,False,RAG
16270,EMERGING,VULNERABILITYSCAN,BENIGN,0.028085737338825092,0.34513274336283184,0.6548672566371682,False,RAG
16271,EMERGING,VULNERABILITYSCAN,BENIGN,0.01390358363724767,0.228310502283105,0.771689497716895,False,LOCAL
16272,EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL
16273,EMERGING,VULNERABILITYSCAN,BENIGN,0.02855339560633591,0.34513274336283184,0.6548672566371682,False,RAG
16274,EMERGING,DNS_SPOOFING,BENIGN,0.39933978554912636,0.8586956521739131,0.8586956521739131,False,LOCAL
16275,EMERGING,DNS_SPOOFING,ATTACK,0.9409403973509933,1.0,1.0,False,LOCAL
16276,EMERGING,VULNERABILITYSCAN,BENIGN,0.15886757633208892,0.6754966887417219,0.6754966887417219,False,RAG
16277,EMERGING,VULNERABILITYSCAN,BENIGN,0.016938150072716054,0.2607260726072607,0.7392739273927393,False,LOCAL
16278,EMERGING,VULNERABILITYSCAN,BENIGN,0.0187873140560496,0.2607260726072607,0.7392739273927393,False,LOCAL
16279,EMERGING,DNS_SPOOFING,ATTACK,0.8746528580351387,0.9910714285714286,0.9910714285714286,False,LOCAL
16280,EMERGING,VULNERABILITYSCAN,BENIGN,0.0044248127599963,0.05714285714285714,0.9428571428571428,False,LOCAL
16281,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16282,EMERGING,DNS_SPOOFING,ATTACK,0.9325422359668843,0.9962406015037594,0.9962406015037594,False,LOCAL
16283,EMERGING,VULNERABILITYSCAN,BENIGN,0.03127255121920155,0.3888888888888889,0.6111111111111112,False,RAG
16284,EMERGING,VULNERABILITYSCAN,BENIGN,0.07714304631795471,0.5260663507109006,0.5260663507109006,False,RAG
16285,EMERGING,VULNERABILITYSCAN,BENIGN,0.035627101103815076,0.3888888888888889,0.6111111111111112,False,RAG
16286,EMERGING,VULNERABILITYSCAN,BENIGN,0.019153380634009926,0.2755102040816326,0.7244897959183674,False,LOCAL
16287,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16288,EMERGING,VULNERABILITYSCAN,BENIGN,0.011331820288566394,0.15714285714285714,0.8428571428571429,False,LOCAL
16289,EMERGING,VULNERABILITYSCAN,BENIGN,0.027819404693007303,0.34513274336283184,0.6548672566371682,False,RAG
16290,EMERGING,VULNERABILITYSCAN,BENIGN,0.02165910883105206,0.32321428571428573,0.6767857142857143,False,RAG
16291,EMERGING,DNS_SPOOFING,BENIGN,0.46286562260308756,0.9521276595744681,0.9521276595744681,False,LOCAL
16292,EMERGING,VULNERABILITYSCAN,BENIGN,0.021308756501912343,0.32321428571428573,0.6767857142857143,False,RAG
16293,EMERGING,DNS_SPOOFING,BENIGN,0.017511020079755635,0.2607260726072607,0.7392739273927393,False,LOCAL
16294,EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL
16295,EMERGING,VULNERABILITYSCAN,BENIGN,0.04614337732729946,0.4134078212290503,0.5865921787709497,False,RAG
16296,EMERGING,VULNERABILITYSCAN,BENIGN,0.05568028377400475,0.45660377358490567,0.5433962264150943,False,RAG
16297,EMERGING,DNS_SPOOFING,ATTACK,0.9417651289968733,1.0,1.0,False,LOCAL
16298,EMERGING,DNS_SPOOFING,ATTACK,0.731222679350436,0.9735849056603774,0.9735849056603774,False,LOCAL
16299,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16300,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16301,EMERGING,VULNERABILITYSCAN,BENIGN,0.007130037840252874,0.09900990099009901,0.900990099009901,False,LOCAL
16302,EMERGING,VULNERABILITYSCAN,BENIGN,0.0269232998202535,0.34513274336283184,0.6548672566371682,False,RAG
16303,EMERGING,VULNERABILITYSCAN,BENIGN,0.34400421107921303,0.8586956521739131,0.8586956521739131,False,LOCAL
16304,EMERGING,DNS_SPOOFING,BENIGN,0.010867403357021813,0.15714285714285714,0.8428571428571429,False,LOCAL
16305,EMERGING,VULNERABILITYSCAN,BENIGN,0.11471288675422409,0.5821917808219178,0.5821917808219178,False,RAG
16306,EMERGING,DNS_SPOOFING,ATTACK,0.7628803247773606,0.9735849056603774,0.9735849056603774,False,LOCAL
16307,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16308,EMERGING,VULNERABILITYSCAN,BENIGN,0.0029925311404466136,0.018518518518518517,0.9814814814814815,False,LOCAL
16309,EMERGING,VULNERABILITYSCAN,BENIGN,0.010986991384344587,0.15714285714285714,0.8428571428571429,False,LOCAL
16310,EMERGING,VULNERABILITYSCAN,BENIGN,0.2950248587194011,0.8543689320388349,0.8543689320388349,False,LOCAL
16311,EMERGING,VULNERABILITYSCAN,BENIGN,0.014023933654010919,0.228310502283105,0.771689497716895,False,LOCAL
16312,EMERGING,DNS_SPOOFING,ATTACK,0.951289659183011,1.0,1.0,False,LOCAL
16313,EMERGING,VULNERABILITYSCAN,BENIGN,0.11858212090865625,0.6282051282051282,0.6282051282051282,False,RAG
16314,EMERGING,DNS_SPOOFING,ATTACK,0.9155466796521446,0.9962406015037594,0.9962406015037594,False,LOCAL
16315,EMERGING,DNS_SPOOFING,BENIGN,0.023749998177611857,0.32321428571428573,0.6767857142857143,False,RAG
16316,EMERGING,VULNERABILITYSCAN,BENIGN,0.15071045085419418,0.6754966887417219,0.6754966887417219,False,RAG
16317,EMERGING,VULNERABILITYSCAN,BENIGN,0.030117305821559498,0.375,0.625,False,RAG
16318,EMERGING,VULNERABILITYSCAN,BENIGN,0.014196261748302684,0.228310502283105,0.771689497716895,False,LOCAL
16319,EMERGING,VULNERABILITYSCAN,BENIGN,0.033643451048860976,0.3888888888888889,0.6111111111111112,False,RAG
16320,EMERGING,DNS_SPOOFING,BENIGN,0.010729350576994277,0.12846347607052896,0.871536523929471,False,LOCAL
16321,EMERGING,VULNERABILITYSCAN,BENIGN,0.012134425175714853,0.1989389920424403,0.8010610079575597,False,LOCAL
16322,EMERGING,VULNERABILITYSCAN,BENIGN,0.02900976602143858,0.34513274336283184,0.6548672566371682,False,RAG
16323,EMERGING,VULNERABILITYSCAN,BENIGN,0.010897276428240676,0.15714285714285714,0.8428571428571429,False,LOCAL
16324,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16325,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16326,EMERGING,VULNERABILITYSCAN,BENIGN,0.044417041028227154,0.4134078212290503,0.5865921787709497,False,RAG
16327,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16328,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16329,EMERGING,DNS_SPOOFING,ATTACK,0.9221691207344506,0.9962406015037594,0.9962406015037594,False,LOCAL
16330,EMERGING,VULNERABILITYSCAN,BENIGN,0.2693945407408,0.7058823529411765,0.7058823529411765,False,LOCAL
16331,EMERGING,VULNERABILITYSCAN,BENIGN,0.0005505517191750635,0.0,1.0,False,LOCAL
16332,EMERGING,VULNERABILITYSCAN,BENIGN,0.010587571275302602,0.12846347607052896,0.871536523929471,False,LOCAL
16333,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16334,EMERGING,VULNERABILITYSCAN,BENIGN,0.10297342816271668,0.5821917808219178,0.5821917808219178,False,RAG
16335,EMERGING,VULNERABILITYSCAN,BENIGN,0.012147873864196348,0.1989389920424403,0.8010610079575597,False,LOCAL
16336,EMERGING,VULNERABILITYSCAN,BENIGN,0.07732832527297831,0.5260663507109006,0.5260663507109006,False,RAG
16337,EMERGING,VULNERABILITYSCAN,BENIGN,0.010422909475319065,0.12846347607052896,0.871536523929471,False,LOCAL
16338,EMERGING,VULNERABILITYSCAN,BENIGN,0.01251291132288225,0.1989389920424403,0.8010610079575597,False,LOCAL
16339,EMERGING,DNS_SPOOFING,ATTACK,0.7091724871403118,0.9735849056603774,0.9735849056603774,False,LOCAL
16340,EMERGING,VULNERABILITYSCAN,BENIGN,0.0028791015021338608,0.012345679012345678,0.9876543209876543,False,LOCAL
16341,EMERGING,VULNERABILITYSCAN,BENIGN,0.026535437626942184,0.34513274336283184,0.6548672566371682,False,RAG
16342,EMERGING,DNS_SPOOFING,ATTACK,0.9315933275759363,0.9962406015037594,0.9962406015037594,False,LOCAL
16343,EMERGING,VULNERABILITYSCAN,BENIGN,0.2724622931200586,0.7058823529411765,0.7058823529411765,False,LOCAL
16344,EMERGING,DNS_SPOOFING,ATTACK,0.91,0.9962406015037594,0.9962406015037594,False,LOCAL
16345,EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
16346,EMERGING,VULNERABILITYSCAN,ATTACK,0.935305397783106,0.9962406015037594,0.9962406015037594,False,LOCAL
16347,EMERGING,DNS_SPOOFING,BENIGN,0.10552315028756101,0.5821917808219178,0.5821917808219178,False,RAG
16348,EMERGING,VULNERABILITYSCAN,BENIGN,0.10843726836754014,0.5821917808219178,0.5821917808219178,False,RAG
16349,EMERGING,VULNERABILITYSCAN,BENIGN,0.026763110928440557,0.34513274336283184,0.6548672566371682,False,RAG
16350,EMERGING,VULNERABILITYSCAN,BENIGN,0.06750607649867249,0.5260663507109006,0.5260663507109006,False,RAG
16351,EMERGING,VULNERABILITYSCAN,BENIGN,0.04112411773494528,0.4134078212290503,0.5865921787709497,False,RAG
16352,EMERGING,VULNERABILITYSCAN,BENIGN,0.0011489726561458898,0.0,1.0,False,LOCAL
16353,EMERGING,VULNERABILITYSCAN,BENIGN,0.03631598420910227,0.3888888888888889,0.6111111111111112,False,RAG
16354,EMERGING,VULNERABILITYSCAN,BENIGN,0.010263242493904645,0.12846347607052896,0.871536523929471,False,LOCAL
16355,EMERGING,VULNERABILITYSCAN,BENIGN,0.013430501980617468,0.228310502283105,0.771689497716895,False,LOCAL
16356,EMERGING,VULNERABILITYSCAN,BENIGN,0.0032134977132560597,0.04019607843137255,0.9598039215686275,False,LOCAL
16357,EMERGING,VULNERABILITYSCAN,BENIGN,0.011069535417647016,0.15714285714285714,0.8428571428571429,False,LOCAL
16358,EMERGING,VULNERABILITYSCAN,BENIGN,0.015037297382184426,0.228310502283105,0.771689497716895,False,LOCAL
16359,EMERGING,VULNERABILITYSCAN,BENIGN,0.001484472143982823,0.0,1.0,False,LOCAL
16360,EMERGING,DNS_SPOOFING,BENIGN,0.014598167708131224,0.228310502283105,0.771689497716895,False,LOCAL
16361,EMERGING,DNS_SPOOFING,BENIGN,0.2853893078135394,0.8543689320388349,0.8543689320388349,False,LOCAL
16362,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16363,EMERGING,VULNERABILITYSCAN,BENIGN,0.036698683920432136,0.3888888888888889,0.6111111111111112,False,RAG
16364,EMERGING,VULNERABILITYSCAN,BENIGN,0.04361789231382253,0.4134078212290503,0.5865921787709497,False,RAG
16365,EMERGING,DNS_SPOOFING,BENIGN,0.30920746292302903,0.8543689320388349,0.8543689320388349,False,LOCAL
16366,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16367,EMERGING,VULNERABILITYSCAN,BENIGN,0.3196874701430317,0.8543689320388349,0.8543689320388349,False,LOCAL
16368,EMERGING,VULNERABILITYSCAN,BENIGN,0.277450463600946,0.7777777777777778,0.7777777777777778,False,LOCAL
16369,EMERGING,VULNERABILITYSCAN,BENIGN,0.0028791015021338608,0.012345679012345678,0.9876543209876543,False,LOCAL
16370,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16371,EMERGING,VULNERABILITYSCAN,BENIGN,0.024258179027039306,0.32321428571428573,0.6767857142857143,False,RAG
16372,EMERGING,VULNERABILITYSCAN,BENIGN,0.18341001959712064,0.6881188118811881,0.6881188118811881,False,RAG
16373,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16374,EMERGING,VULNERABILITYSCAN,BENIGN,0.048251926938105934,0.45660377358490567,0.5433962264150943,False,RAG
16375,EMERGING,VULNERABILITYSCAN,BENIGN,0.497660669768303,0.9521276595744681,0.9521276595744681,False,LOCAL
16376,EMERGING,VULNERABILITYSCAN,BENIGN,0.005764492246950831,0.06788079470198675,0.9321192052980133,False,LOCAL
16377,EMERGING,VULNERABILITYSCAN,BENIGN,0.14835647974318028,0.6754966887417219,0.6754966887417219,False,RAG
16378,EMERGING,VULNERABILITYSCAN,BENIGN,0.40500670029766866,0.8586956521739131,0.8586956521739131,False,LOCAL
16379,EMERGING,VULNERABILITYSCAN,BENIGN,0.05415380490807686,0.45660377358490567,0.5433962264150943,False,RAG
16380,EMERGING,VULNERABILITYSCAN,BENIGN,0.025720805412186323,0.3333333333333333,0.6666666666666667,False,RAG
16381,EMERGING,DNS_SPOOFING,ATTACK,0.9412211871939732,1.0,1.0,False,LOCAL
16382,EMERGING,DNS_SPOOFING,ATTACK,0.9413508571395944,1.0,1.0,False,LOCAL
16383,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16384,EMERGING,VULNERABILITYSCAN,BENIGN,0.00804589921745844,0.09900990099009901,0.900990099009901,False,LOCAL
16385,EMERGING,VULNERABILITYSCAN,BENIGN,0.003921786099617738,0.05714285714285714,0.9428571428571428,False,LOCAL
16386,EMERGING,DNS_SPOOFING,ATTACK,0.941075985487016,1.0,1.0,False,LOCAL
16387,EMERGING,VULNERABILITYSCAN,BENIGN,0.07613204670131583,0.5260663507109006,0.5260663507109006,False,RAG
16388,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16389,EMERGING,DNS_SPOOFING,ATTACK,0.92774512998066,0.9962406015037594,0.9962406015037594,False,LOCAL
16390,EMERGING,DNS_SPOOFING,BENIGN,0.18100219993059924,0.6881188118811881,0.6881188118811881,False,RAG
16391,EMERGING,VULNERABILITYSCAN,BENIGN,0.01766320861381888,0.2607260726072607,0.7392739273927393,False,LOCAL
16392,EMERGING,VULNERABILITYSCAN,BENIGN,0.06928062614511989,0.5260663507109006,0.5260663507109006,False,RAG
16393,EMERGING,VULNERABILITYSCAN,BENIGN,0.0029453973432825575,0.012345679012345678,0.9876543209876543,False,LOCAL
16394,EMERGING,VULNERABILITYSCAN,BENIGN,0.027327435983787826,0.34513274336283184,0.6548672566371682,False,RAG
16395,EMERGING,VULNERABILITYSCAN,BENIGN,0.11866271312899196,0.6282051282051282,0.6282051282051282,False,RAG
16396,EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
16397,EMERGING,VULNERABILITYSCAN,BENIGN,0.035110552226179655,0.3888888888888889,0.6111111111111112,False,RAG
16398,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16399,EMERGING,VULNERABILITYSCAN,BENIGN,0.33334348414042586,0.8543689320388349,0.8543689320388349,False,LOCAL
16400,EMERGING,VULNERABILITYSCAN,BENIGN,0.057566479385902945,0.45660377358490567,0.5433962264150943,False,RAG
16401,EMERGING,VULNERABILITYSCAN,BENIGN,0.03084334325449428,0.375,0.625,False,RAG
16402,EMERGING,VULNERABILITYSCAN,BENIGN,0.14565420539304041,0.6754966887417219,0.6754966887417219,False,RAG
16403,EMERGING,DNS_SPOOFING,ATTACK,0.7699708453117476,0.9735849056603774,0.9735849056603774,False,LOCAL
16404,EMERGING,DNS_SPOOFING,BENIGN,0.21869332557644572,0.6881188118811881,0.6881188118811881,False,RAG
16405,EMERGING,VULNERABILITYSCAN,BENIGN,0.12186358812561954,0.6282051282051282,0.6282051282051282,False,RAG
16406,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16407,EMERGING,VULNERABILITYSCAN,BENIGN,0.027374025037533438,0.34513274336283184,0.6548672566371682,False,RAG
16408,EMERGING,VULNERABILITYSCAN,BENIGN,0.043786101698153466,0.4134078212290503,0.5865921787709497,False,RAG
16409,EMERGING,VULNERABILITYSCAN,BENIGN,0.019734897294060787,0.2755102040816326,0.7244897959183674,False,LOCAL
16410,EMERGING,VULNERABILITYSCAN,BENIGN,0.04244424536852247,0.4134078212290503,0.5865921787709497,False,RAG
16411,EMERGING,VULNERABILITYSCAN,BENIGN,0.02702770238133417,0.34513274336283184,0.6548672566371682,False,RAG
16412,EMERGING,DNS_SPOOFING,ATTACK,0.9804185815426655,1.0,1.0,False,LOCAL
16413,EMERGING,VULNERABILITYSCAN,BENIGN,0.01864187847848044,0.2607260726072607,0.7392739273927393,False,LOCAL
16414,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16415,EMERGING,VULNERABILITYSCAN,BENIGN,0.013246834885015341,0.228310502283105,0.771689497716895,False,LOCAL
16416,EMERGING,VULNERABILITYSCAN,BENIGN,0.02518025210757026,0.32321428571428573,0.6767857142857143,False,RAG
16417,EMERGING,VULNERABILITYSCAN,ATTACK,0.99,1.0,1.0,False,LOCAL
16418,EMERGING,VULNERABILITYSCAN,BENIGN,0.011020414265020961,0.15714285714285714,0.8428571428571429,False,LOCAL
16419,EMERGING,DNS_SPOOFING,ATTACK,0.7601605035235843,0.9735849056603774,0.9735849056603774,False,LOCAL
16420,EMERGING,VULNERABILITYSCAN,BENIGN,0.02059651860494617,0.32321428571428573,0.6767857142857143,False,RAG
16421,EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
16422,EMERGING,VULNERABILITYSCAN,BENIGN,0.1839239021668244,0.6881188118811881,0.6881188118811881,False,RAG
16423,EMERGING,VULNERABILITYSCAN,BENIGN,0.013086737945606464,0.228310502283105,0.771689497716895,False,LOCAL
16424,EMERGING,VULNERABILITYSCAN,BENIGN,0.42229707226308755,0.9,0.9,False,LOCAL
16425,EMERGING,DNS_SPOOFING,ATTACK,0.840643187587677,0.9910714285714286,0.9910714285714286,False,LOCAL
16426,EMERGING,VULNERABILITYSCAN,ATTACK,0.6644666939281246,0.9724770642201835,0.9724770642201835,False,LOCAL
16427,EMERGING,DNS_SPOOFING,BENIGN,0.06375618010484463,0.45660377358490567,0.5433962264150943,False,RAG
16428,EMERGING,DNS_SPOOFING,BENIGN,0.3415385519797665,0.857596512598145,0.857596512598145,False,LOCAL
16429,EMERGING,VULNERABILITYSCAN,BENIGN,0.0005996547043580359,0.0,1.0,False,LOCAL
16430,EMERGING,VULNERABILITYSCAN,BENIGN,0.2607111815688009,0.7,0.7,False,LOCAL
16431,EMERGING,VULNERABILITYSCAN,BENIGN,0.0067884776123390755,0.0785276073619632,0.9214723926380368,False,LOCAL
16432,EMERGING,VULNERABILITYSCAN,BENIGN,0.033230646640868014,0.3888888888888889,0.6111111111111112,False,RAG
16433,EMERGING,VULNERABILITYSCAN,BENIGN,0.00513959095855971,0.06788079470198675,0.9321192052980133,False,LOCAL
16434,EMERGING,VULNERABILITYSCAN,BENIGN,0.010951470779202386,0.15714285714285714,0.8428571428571429,False,LOCAL
16435,EMERGING,VULNERABILITYSCAN,BENIGN,0.0010893037296183206,0.0,1.0,False,LOCAL
16436,EMERGING,DNS_SPOOFING,ATTACK,0.8992327573877119,0.9962406015037594,0.9962406015037594,False,LOCAL
16437,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16438,EMERGING,DNS_SPOOFING,ATTACK,0.9807862907898263,1.0,1.0,False,LOCAL
16439,EMERGING,DNS_SPOOFING,BENIGN,0.029739152935551023,0.375,0.625,False,RAG
16440,EMERGING,VULNERABILITYSCAN,BENIGN,0.05368004835172637,0.45660377358490567,0.5433962264150943,False,RAG
16441,EMERGING,VULNERABILITYSCAN,BENIGN,0.2790127262699395,0.8543689320388349,0.8543689320388349,False,LOCAL
16442,EMERGING,VULNERABILITYSCAN,BENIGN,0.010554627492283152,0.12846347607052896,0.871536523929471,False,LOCAL
16443,EMERGING,VULNERABILITYSCAN,BENIGN,0.22054491378913063,0.6881188118811881,0.6881188118811881,False,RAG
16444,EMERGING,VULNERABILITYSCAN,ATTACK,0.8158198305084612,0.9910714285714286,0.9910714285714286,False,LOCAL
16445,EMERGING,VULNERABILITYSCAN,BENIGN,0.2812200934207983,0.8543689320388349,0.8543689320388349,False,LOCAL
16446,EMERGING,VULNERABILITYSCAN,BENIGN,0.06853118505180027,0.5260663507109006,0.5260663507109006,False,RAG
16447,EMERGING,VULNERABILITYSCAN,BENIGN,0.026808694618760988,0.34513274336283184,0.6548672566371682,False,RAG
16448,EMERGING,VULNERABILITYSCAN,BENIGN,0.060670814753683876,0.45660377358490567,0.5433962264150943,False,RAG
16449,EMERGING,VULNERABILITYSCAN,BENIGN,0.044612988559408644,0.4134078212290503,0.5865921787709497,False,RAG
16450,EMERGING,VULNERABILITYSCAN,BENIGN,0.01120825485739601,0.15714285714285714,0.8428571428571429,False,LOCAL
16451,EMERGING,VULNERABILITYSCAN,BENIGN,0.012089612294317945,0.1989389920424403,0.8010610079575597,False,LOCAL
16452,EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL
16453,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16454,EMERGING,VULNERABILITYSCAN,BENIGN,0.022954555789162837,0.32321428571428573,0.6767857142857143,False,RAG
16455,EMERGING,DNS_SPOOFING,BENIGN,0.027303424007847396,0.34513274336283184,0.6548672566371682,False,RAG
16456,EMERGING,DNS_SPOOFING,ATTACK,0.9713971077338505,1.0,1.0,False,LOCAL
16457,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16458,EMERGING,VULNERABILITYSCAN,BENIGN,0.014259568269976049,0.228310502283105,0.771689497716895,False,LOCAL
16459,EMERGING,VULNERABILITYSCAN,BENIGN,0.04711044328013099,0.4134078212290503,0.5865921787709497,False,RAG
16460,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16461,EMERGING,VULNERABILITYSCAN,BENIGN,0.1696184919823327,0.6754966887417219,0.6754966887417219,False,RAG
16462,EMERGING,VULNERABILITYSCAN,BENIGN,0.008422844648074692,0.09900990099009901,0.900990099009901,False,LOCAL
16463,EMERGING,VULNERABILITYSCAN,BENIGN,0.07098826595900158,0.5260663507109006,0.5260663507109006,False,RAG
16464,EMERGING,VULNERABILITYSCAN,BENIGN,0.020947520803889882,0.32321428571428573,0.6767857142857143,False,RAG
16465,EMERGING,VULNERABILITYSCAN,BENIGN,0.14667553398683592,0.6754966887417219,0.6754966887417219,False,RAG
16466,EMERGING,DNS_SPOOFING,BENIGN,0.0061954449305727,0.0785276073619632,0.9214723926380368,False,LOCAL
16467,EMERGING,VULNERABILITYSCAN,BENIGN,0.020313032236203912,0.32321428571428573,0.6767857142857143,False,RAG
16468,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16469,EMERGING,DNS_SPOOFING,BENIGN,0.29932089256134176,0.8543689320388349,0.8543689320388349,False,LOCAL
16470,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16471,EMERGING,DNS_SPOOFING,ATTACK,0.930410200136257,0.9962406015037594,0.9962406015037594,False,LOCAL
16472,EMERGING,VULNERABILITYSCAN,BENIGN,0.30729077013142525,0.8543689320388349,0.8543689320388349,False,LOCAL
16473,EMERGING,VULNERABILITYSCAN,BENIGN,0.03202538851804502,0.3888888888888889,0.6111111111111112,False,RAG
16474,EMERGING,VULNERABILITYSCAN,BENIGN,0.01915958263334542,0.2755102040816326,0.7244897959183674,False,LOCAL
16475,EMERGING,DNS_SPOOFING,ATTACK,0.9130607293059246,0.9962406015037594,0.9962406015037594,False,LOCAL
16476,EMERGING,DNS_SPOOFING,BENIGN,0.009749581192172677,0.12846347607052896,0.871536523929471,False,LOCAL
16477,EMERGING,DNS_SPOOFING,ATTACK,0.9909403973509933,1.0,1.0,False,LOCAL
16478,EMERGING,DNS_SPOOFING,ATTACK,0.875482154274268,0.9910714285714286,0.9910714285714286,False,LOCAL
16479,EMERGING,VULNERABILITYSCAN,BENIGN,0.016738910196714484,0.2607260726072607,0.7392739273927393,False,LOCAL
16480,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16481,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16482,EMERGING,VULNERABILITYSCAN,BENIGN,0.16434252994968798,0.6754966887417219,0.6754966887417219,False,RAG
16483,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
16484,EMERGING,DNS_SPOOFING,ATTACK,0.960552237031671,1.0,1.0,False,LOCAL
16485,EMERGING,DNS_SPOOFING,ATTACK,0.9348651984866375,0.9962406015037594,0.9962406015037594,False,LOCAL
16486,EMERGING,DNS_SPOOFING,ATTACK,0.99,1.0,1.0,False,LOCAL
16487,EMERGING,DNS_SPOOFING,BENIGN,0.15357687339787723,0.6754966887417219,0.6754966887417219,False,RAG
16488,EMERGING,VULNERABILITYSCAN,BENIGN,0.05428355962056536,0.45660377358490567,0.5433962264150943,False,RAG
16489,EMERGING,VULNERABILITYSCAN,BENIGN,0.2609918001461055,0.7,0.7,False,LOCAL
